"1221","ANTICIPOS DE CLIENTES TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"122101","ANTICIPOS DE CLIENTES TERCEROS M.N.","C","3","S",0.00,"N","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"122102","ANTICIPOS DE CLIENTES TERCEROS M.E.","C","3","S",0.00,"N","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"123","LETRAS POR COBRAR TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1231","LETRAS POR COBRAR EN CARTERA TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"123101","LETRAS POR COBRAR EN CARTERA TERCEROS M.N.","C","3","S",0.00,"S","MN",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"123102","LETRAS POR COBRAR EN CARTERA TERCEROS M.E.","C","3","S",0.00,"S","US",,,"N","M","A","N","N","N","1103",,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,"3",,,,
"1232","LETRAS POR COBRAR EN COBRANZA TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"12321","LETRAS POR COBRAR EN COBRANZA TERCEROS M.N.",,,"N",0.00,"N",,,,"N",,"X","N","N","N",,,,,,"V",7/1/2014 00:00:00,"12:44:","SIST",,,,,,,,,,,
"12322","LETRAS POR COBRAR EN COBRANZA TERCEROS US",,,"N",0.00,"N",,,,"N",,"X","N","N","N",,,,,,"V",7/1/2014 00:00:00,"12:44:","SIST",,,,,,,,,,,
"1233","LETRAS POR COBRAR EN DESCUENTO TERCEROS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"12331","LETRAS POR COBRAR EN DESCUENTO TERCEROS MN",,,"N",0.00,"N",,,,"N",,"X","N","N","N",,,,,,"V",7/1/2014 00:00:00,"12:46:","SIST",,,,,,,,,,,
"12332","LETRAS POR COBRAR EN DESCUENTO TERCEROS ME",,,"N",0.00,"N",,,,"N",,"X","N","N","N",,,,,,"V",7/1/2014 00:00:00,"12:46:","SIST",,,,,,,,,,,
"13","CUENTAS POR COBRAR COMERCIALES - RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"131","FACTURAS, BOLETAS Y OTROS COMP. POR COBRAR COM.REL",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"1311","FACTURAR POR COBRAR NO EMITIDAS RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13111","FACTURAR POR COBRAR NO EMITIDAS MATRIZ RELACIONADA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13112","FACTURAR POR COBRAR NO EMITIDAS SUBSIDIARIA RELACI",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13113","FACTURAR POR COBRAR NO EMITIDAS ASOCIADA RELACIONA",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13114","FACTURAR POR COBRAR NO EMITIDAS SUCURSALES RELACIO",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
"13115","FACTURAR POR COBRAR NO EMITIDAS OTROS RELACIONADAS",,,,0.00,,,,,,,"X",,,,,,,,,"V",26/11/2013 00:00:00,"03:57:","SIST",,,,,,,,,,,
